dataset,subdataset,sentence,flag,Bert,BiGRU,BiLSTM,Distilbert,GRU,LSTM,RNN,Roberta,Smallbert,Status
cars,maintenance,"The acceleration was exceptional, with 0-60 mph in just 4.2 seconds.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,maintenance,The adjustable lumbar support in the car's seats made long drives more comfortable.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,maintenance,The advanced airbag system and anti-lock braking system in the new car model made me feel much safer on the road.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,maintenance,The advanced airbag system and rearview camera made me feel safe while driving on the highway.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,maintenance,"The advanced airbag system in the new model received an excellent rating in crash tests, providing an added layer of safety for occupants.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,maintenance,"The advanced airbag system in this car is a life-saver, preventing serious injuries in multiple crash tests.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,maintenance,The advanced airbag system in this car offers top-notch protection.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,maintenance,The advanced airbag system in this car provided excellent protection during a minor collision.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,maintenance,The advanced airbag system in this car provides exceptional protection during collisions.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,maintenance,The advanced airbag system in this vehicle gives me peace of mind on long drives.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,maintenance,The advanced airbag system made me feel safe while driving.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,maintenance,The advanced airbag system made me feel safer on every trip.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,maintenance,The advanced airbag system provided great peace of mind while driving.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,maintenance,The advanced airbags and lane departure warnings are impressive.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,maintenance,"The advanced airbags in this car are a lifesaver, providing outstanding protection in case of a collision.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,maintenance,The advanced collision avoidance system in this car has proven to be incredibly reliable in numerous real-world driving scenarios.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,maintenance,The advanced features made driving feel more intuitive.,implicit,True,True,True,True,True,True,True,True,True,Correct
cars,maintenance,The advanced infotainment system in my car makes navigating a breeze.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,maintenance,"The advanced infotainment system in my new car has an intuitive user interface and crisp graphics, making it a delight to navigate.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,maintenance,The advanced infotainment system in the new car model made it an excellent choice.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,maintenance,"The advanced infotainment system in this car is extremely user-friendly, making it a joy to navigate.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,maintenance,The advanced infotainment system with a large touchscreen display was impressive.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,maintenance,The advanced infotainment system with voice control was incredibly user-friendly.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,maintenance,The advanced navigation system made it easy to find my way around.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,maintenance,"The advanced safety features in this car, such as lane departure warning and automatic emergency braking, made me feel much safer on the road.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,maintenance,The advanced safety features like automatic braking and lane departure warnings made me feel protected on the road.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,maintenance,The advanced safety features like automatic emergency braking and lane departure warnings made me feel much more secure on the highway.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,maintenance,The advanced safety features like blind-spot monitoring and automatic emergency braking gave me great confidence while driving.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,maintenance,The advanced safety features like lane departure warning and collision avoidance are top-notch.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,maintenance,"The advanced safety features of this car, including multiple airbags and a rearview camera, made me feel very secure during my test drive.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,maintenance,"The advanced safety features, including automatic emergency braking and lane departure warning, provide exceptional protection on the road.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,maintenance,"The advanced safety features, such as lane departure warning and blind spot detection, made me feel more secure while driving.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,maintenance,The aerodynamic curves of the car's body design are simply stunning.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,maintenance,The aerodynamic exterior design of the new sports car is absolutely stunning.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,maintenance,"The aerodynamic lines of the new sedan are truly stunning, making it stand out on the road.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,maintenance,The aerodynamic lines on the car are truly striking.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,maintenance,The affordable price made this car a steal.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,maintenance,"The affordable price of the Toyota Camry makes it an attractive option for those on a budget, offering great value for money.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,maintenance,"The airbags failed to deploy during the accident, posing a serious safety risk.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,maintenance,"The airbags in this car deploy instantly during a collision, providing an additional layer of protection.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,maintenance,"The airbags in this car deploy instantly in case of an accident, which makes me feel very secure while driving.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,maintenance,"The airbags in this car deploy quickly and effectively, ensuring maximum safety in case of an accident.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,maintenance,"The airbags in this car deploy quickly and effectively, making it one of the safest cars I've driven.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,maintenance,The annual maintenance check kept the car in peak condition.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,maintenance,The anti-lock braking system in this car is top-notch.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,maintenance,"The anti-lock braking system in this car was a major selling point for me, given its impressive safety ratings.",explicit,True,True,True,True,True,True,True,True,True,Correct
