dataset,subdataset,sentence,flag,Bert,Distilbert,Roberta,Status,word_count,sentence_count,avg_word_length,std_word_length,type_token_ratio,hapax_legomena,stopword_ratio,punctuation_density,noun_ratio,verb_ratio,adj_ratio,adv_ratio,pronoun_ratio,avg_dependency_depth,function_word_ratio,punctuation_usage,readability_score,sentence_length_variation,subordinate_clause_ratio,sentiment_polarity,sentiment_subjectivity,anger,joy,fear,sadness,disgust,surprise,certainty_adverbs_count,certainty_verbs_count,certainty_adjectives_count,doubt_adverbs_count,doubt_verbs_count,doubt_adjectives_count,hedges_score,hedge_C_count,hedge_D_count,hedge_E_count,hedge_I_count,hedge_N_count,C_ratio,D_ratio,E_ratio,I_ratio,N_ratio
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,The Deco and ambiance was really romantic.,explicit,True,True,True,Correct,8.0,1.0,4.5,2.3979157616563596,1.0,1.0,0.375,0.125,0.25,0.125,0.125,0.125,0.0,1.0,0.5,0.125,9.054285714285715,0.0,0.0,0.0,0.5,0.0023769745603203773,0.738018274307251,0.002522919559851289,0.01637936383485794,0.03492198511958122,0.010365794412791729,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"The Sashimi portion are big enough to appease most people, but I didn't like the fact they used artifical lobster meat.",explicit,True,True,True,Correct,24.0,1.0,4.125,2.1077733116569566,1.0,1.0,0.375,0.125,0.25,0.20833333333333334,0.125,0.08333333333333333,0.08333333333333333,1.0,0.5,0.041666666666666664,10.019047619047623,0.0,0.041666666666666664,0.16666666666666666,0.3666666666666667,0.027218271046876907,0.03143557533621788,0.0018240287899971008,0.009567012079060078,0.5527302026748657,0.009417211636900902,1.0,1.0,0.0,2.0,0.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,The absolute worst service I've ever experienced and the food was below average (when they actually gave people the meals they ordered).,explicit,True,True,True,Correct,26.0,1.0,4.423076923076923,2.4206336888553173,0.9230769230769231,0.8461538461538461,0.38461538461538464,0.15384615384615385,0.23076923076923078,0.19230769230769232,0.07692307692307693,0.07692307692307693,0.11538461538461539,1.0,0.46153846153846156,0.038461538461538464,12.83545454545455,0.0,0.038461538461538464,-0.03,0.6599999999999999,0.017246626317501068,0.00040340833947993815,0.0014209739165380597,0.002169420477002859,0.9738445281982422,0.0009294123738072813,1.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"The ambiance was fine, a little loud but still nice and romantic.",explicit,True,True,True,Correct,14.0,1.0,3.857142857142857,2.1992577597629506,1.0,1.0,0.35714285714285715,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.2857142857142857,0.07142857142857142,0.0,1.0,0.42857142857142855,0.07142857142857142,5.806666666666668,0.0,0.0,0.18583333333333335,0.6599999999999999,0.003745737485587597,0.774238646030426,0.0022750776261091232,0.02027788944542408,0.048555951565504074,0.0038589166942983866,1.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,The ambience is also more laid-back and relaxed.,explicit,True,True,True,Correct,9.0,1.0,4.555555555555555,2.629368792488718,1.0,1.0,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.0,1.0,0.5454545454545454,0.1111111111111111,6.705000000000002,0.0,0.0,0.5,0.5,0.0032208687625825405,0.574332594871521,0.0021235202439129353,0.016687296330928802,0.04086342826485634,0.005077906418591738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"The atmosphere is attractive, but a little uncomfortable.",explicit,True,True,True,Correct,10.0,1.0,5.0,4.242640687119285,1.0,1.0,0.4,0.2,0.1,0.1,0.3,0.0,0.0,1.0,0.4,0.1,12.605000000000004,0.0,0.0,0.03750000000000001,0.8333333333333334,0.005354441702365875,0.059834644198417664,0.053255584090948105,0.04745537415146828,0.6142283082008362,0.006001089699566364,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"The atmosphere is warm, comfortable, artsy and sexy.",explicit,True,True,True,Correct,11.0,1.0,4.090909090909091,3.2878438763682043,0.9090909090909091,0.8181818181818182,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.2727272727272727,0.0,0.0,1.0,0.2727272727272727,0.09090909090909091,9.655000000000001,0.0,0.0,0.5,0.7999999999999999,0.003837958676740527,0.7827258706092834,0.0017965045990422368,0.009667448699474335,0.05017806217074394,0.0032780012115836143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,The atmosphere was nice but it was a little too dark.,explicit,True,True,True,Correct,12.0,1.0,3.5833333333333335,2.32588095615881,0.9166666666666666,0.8333333333333334,0.5833333333333334,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.25,0.08333333333333333,0.08333333333333333,1.0,0.5833333333333334,0.08333333333333333,3.7181818181818187,0.0,0.0,0.08749999999999998,0.6333333333333333,0.0038222544826567173,0.047990117222070694,0.02185351960361004,0.48944175243377686,0.164706289768219,0.006659051403403282,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,The avocado salad is a personal fave.,explicit,True,True,True,Correct,8.0,1.0,3.875,2.4717149916606487,1.0,1.0,0.375,0.125,0.375,0.125,0.125,0.0,0.0,1.0,0.375,0.125,9.054285714285715,0.0,0.0,0.0,0.3,0.011596539057791233,0.48610979318618774,0.001364950672723353,0.0059396810829639435,0.06287357956171036,0.008055560290813446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"The bartenders and the managers are really nice and the decor is very comfy and laid-back, all the while being trendy.",explicit,True,True,True,Correct,23.0,1.0,4.260869565217392,2.269215365339111,0.8260869565217391,0.7391304347826086,0.5652173913043478,0.13043478260869565,0.17391304347826086,0.13043478260869565,0.17391304347826086,0.08695652173913043,0.0,1.0,0.6,0.043478260869565216,10.580952380952379,0.0,0.043478260869565216,0.4666666666666666,0.7333333333333334,0.0043287863954901695,0.5144838094711304,0.0018150157993659377,0.01834341324865818,0.03398367390036583,0.006296217441558838,1.0,0.0,2.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"The best dessert, a chocolate and peanut butter tart, isn't particularly Hawaiian, but it's a small world when it comes to sweets.",explicit,True,True,True,Correct,28.0,1.0,3.892857142857143,2.71686907137985,0.8571428571428571,0.75,0.35714285714285715,0.21428571428571427,0.25,0.10714285714285714,0.10714285714285714,0.07142857142857142,0.07142857142857142,1.0,0.42857142857142855,0.03571428571428571,10.690000000000001,0.0,0.03571428571428571,0.3055555555555556,0.3444444444444444,0.0030046263709664345,0.11025303602218628,0.0013422277988865972,0.0053044892847537994,0.025326073169708252,0.026895523071289062,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,The bread is top notch as well.,explicit,True,True,True,Correct,8.0,1.0,3.125,1.3635890143294642,1.0,1.0,0.375,0.125,0.25,0.125,0.125,0.25,0.0,1.0,0.625,0.125,-1.0599999999999987,0.0,0.0,0.5,0.5,0.007613695226609707,0.060955874621868134,0.001051336876116693,0.0035725904162973166,0.041728194802999496,0.015222822315990925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,The caeser salad was great.,explicit,True,True,True,Correct,6.0,1.0,3.8333333333333335,1.674979270186815,1.0,1.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,1.0,0.3333333333333333,0.16666666666666666,0.5199999999999996,0.0,0.0,0.8,0.75,0.0030849608592689037,0.7725406289100647,0.001749713090248406,0.0058929212391376495,0.018652306869626045,0.007594624999910593,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,The chicken and falafel platters were nondescript combinations with fresh leaf salad.,explicit,True,True,True,Correct,13.0,1.0,5.6923076923076925,3.0730745162212583,1.0,1.0,0.3076923076923077,0.07692307692307693,0.38461538461538464,0.07692307692307693,0.23076923076923078,0.0,0.0,1.0,0.3076923076923077,0.07692307692307693,10.723333333333333,0.0,0.0,-0.15,0.725,0.009353416040539742,0.048361871391534805,0.002898741513490677,0.004752287641167641,0.32915109395980835,0.005533488001674414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"The chocolate raspberry cake is heavenly- not too sweet, but full of flavor.",explicit,True,True,True,Correct,15.0,1.0,4.266666666666667,2.6948510575210314,1.0,1.0,0.4,0.2,0.26666666666666666,0.06666666666666667,0.2,0.13333333333333333,0.0,1.0,0.4666666666666667,0.06666666666666667,6.726153846153846,0.0,0.0,0.35,0.6000000000000001,0.0012982599437236786,0.9529430270195007,0.0006790896877646446,0.005983984563499689,0.004427007399499416,0.005895030219107866,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"The cold sesame noodles, which are a freebie when you order $10+, are delectable.",explicit,True,True,True,Correct,18.0,1.0,3.7777777777777777,2.462057756240038,0.8888888888888888,0.7777777777777778,0.3888888888888889,0.2777777777777778,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.05555555555555555,1.0,0.3684210526315789,0.05555555555555555,8.412857142857145,0.0,0.05555555555555555,-0.6,1.0,0.00847053062170744,0.2689429521560669,0.0017115308437496424,0.0036633997224271297,0.025159403681755066,0.012769500724971294,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"The comments about fried foods is correct (below) but the other dishes, including the lamb entree and many of the salads (avocado shrimp) were quite good.",explicit,True,True,True,Correct,32.0,1.0,4.03125,2.1576082678512334,0.875,0.78125,0.375,0.1875,0.21875,0.125,0.125,0.03125,0.0,1.0,0.4375,0.03125,12.703846153846158,0.0,0.0,0.35833333333333334,0.4916666666666667,0.004629536531865597,0.33027610182762146,0.0011968163307756186,0.0065633272752165794,0.05268978700041771,0.011834247969090939,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,The crab cakes are delicious and the BBQ rib was perfect.,explicit,True,True,True,Correct,12.0,1.0,3.9166666666666665,2.059867849051379,1.0,1.0,0.4166666666666667,0.08333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,1.0,0.4166666666666667,0.08333333333333333,5.863636363636363,0.0,0.0,1.0,1.0,0.0039016196969896555,0.7879114747047424,0.0010287200566381216,0.0043647983111441135,0.016670189797878265,0.007326967548578978,1.0,1.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"The crowd was older and the restaurant is very cramped, but it has old school charm.",implicit,True,True,True,Correct,18.0,1.0,3.8333333333333335,2.1666666666666665,1.0,1.0,0.5,0.1111111111111111,0.2222222222222222,0.16666666666666666,0.16666666666666666,0.05555555555555555,0.05555555555555555,1.0,0.5,0.05555555555555555,5.400000000000002,0.0,0.0,0.15555555555555556,0.27777777777777773,0.0040381066501140594,0.03301772475242615,0.007333331275731325,0.05570201575756073,0.07828857749700546,0.010669811628758907,0.0,1.0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,The decor is designed in a contemporary Japanese style restaurant.,explicit,True,True,True,Correct,11.0,1.0,5.181818181818182,3.6386356538526368,1.0,1.0,0.36363636363636365,0.09090909090909091,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.0,0.0,1.0,0.36363636363636365,0.09090909090909091,11.91,0.0,0.0,0.08333333333333333,0.08333333333333333,0.00627107871696353,0.12127688527107239,0.002195949200540781,0.005034750327467918,0.05654020607471466,0.02494042180478573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,The design is very intimate and romantic.,explicit,True,True,True,Correct,8.0,1.0,4.375,2.496873044429772,1.0,1.0,0.5,0.125,0.125,0.125,0.25,0.125,0.0,1.0,0.5,0.125,9.054285714285715,0.0,0.0,0.13,0.64,0.005194884724915028,0.053212691098451614,0.007066724356263876,0.03767568990588188,0.6813475489616394,0.007064308971166611,1.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,The dishes are remarkably tasty and such a cozy and intimate place!,explicit,True,True,True,Correct,13.0,1.0,4.3076923076923075,2.4615384615384617,0.9230769230769231,0.8461538461538461,0.46153846153846156,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.0,1.0,0.46153846153846156,0.07692307692307693,8.756666666666668,0.0,0.0,0.2,0.65,0.0010147974826395512,0.9590558409690857,0.001089210039936006,0.0018760592211037874,0.007463537156581879,0.003211751114577055,1.0,1.0,1.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,The downstairs bar scene is very cool and chill...,explicit,True,True,True,Correct,10.0,1.0,4.2,2.1354156504062622,1.0,1.0,0.4,0.3,0.3,0.1,0.2,0.1,0.0,1.0,0.4,0.3,2.342222222222226,0.0,0.0,0.45499999999999996,0.8450000000000001,0.0028819905128329992,0.8477959632873535,0.0010779708391055465,0.008872627280652523,0.00733123579993844,0.004088541958481073,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,The fajita we tried was tasteless and burned and the mole sauce was way too sweet.,explicit,True,True,True,Correct,17.0,1.0,3.9411764705882355,1.8301587277769464,0.8823529411764706,0.7647058823529411,0.47058823529411764,0.058823529411764705,0.23529411764705882,0.23529411764705882,0.11764705882352941,0.058823529411764705,0.058823529411764705,1.0,0.47058823529411764,0.058823529411764705,4.662500000000001,0.0,0.0,-0.125,0.775,0.006491650827229023,0.0018147035734727979,0.0024029912892729044,0.00995402131229639,0.9427716732025146,0.0017919579986482859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,The falafal was rather over cooked and dried but the chicken was fine.,explicit,True,True,True,Correct,14.0,1.0,4.142857142857143,1.7261494247992246,0.9285714285714286,0.8571428571428571,0.5,0.07142857142857142,0.14285714285714285,0.2857142857142857,0.07142857142857142,0.07142857142857142,0.0,1.0,0.5714285714285714,0.07142857142857142,4.003076923076925,0.0,0.0,-0.1277777777777778,0.6833333333333332,0.011440543457865715,0.053202904760837555,0.00348044210113585,0.00975858885794878,0.22411011159420013,0.003691786900162697,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,The foie gras was sweet and luscious.,explicit,True,True,True,Correct,8.0,1.0,3.875,1.899835519196333,1.0,1.0,0.375,0.125,0.25,0.125,0.25,0.0,0.0,1.0,0.375,0.125,0.6257142857142846,0.0,0.0,0.35,0.65,0.0036422768607735634,0.7132816910743713,0.0015838644467294216,0.010039587505161762,0.06325770914554596,0.004817049019038677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,The folding chair I was seated at was uncomfortable.,explicit,True,True,True,Correct,10.0,1.0,4.4,3.4409301068170506,0.9,0.8,0.5,0.1,0.1,0.4,0.1,0.0,0.1,1.0,0.5,0.1,7.58666666666667,0.0,0.0,-0.5,1.0,0.0026239699218422174,0.0010042660869657993,0.03226868435740471,0.007547927089035511,0.942977249622345,0.0015944868791848421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"The food did take a few extra minutes to come, but the cute waiters' jokes and friendliness made up for it.",explicit,True,True,True,Correct,24.0,1.0,3.625,2.377191970932652,1.0,1.0,0.4583333333333333,0.125,0.20833333333333334,0.16666666666666666,0.125,0.0,0.041666666666666664,1.0,0.5416666666666666,0.041666666666666664,7.209523809523812,0.0,0.041666666666666664,0.09999999999999999,0.39999999999999997,0.005034562665969133,0.6058643460273743,0.0012014242820441723,0.005913051310926676,0.01446770690381527,0.013302086852490902,0.0,0.0,2.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"The food here was great, a treat from beginning to end.",explicit,True,True,True,Correct,13.0,1.0,3.4615384615384617,2.0981817995362855,1.0,1.0,0.46153846153846156,0.15384615384615385,0.15384615384615385,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.0,1.0,0.46153846153846156,0.07692307692307693,2.645454545454548,0.0,0.0,0.8,0.75,0.0022318274714052677,0.9074872732162476,0.0012677069753408432,0.0023676548153162003,0.013017973862588406,0.006156734190881252,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"The food is all-around good, with the rolls usually excellent and the sushi/sashimi not quite on the same level.",explicit,True,True,True,Correct,21.0,1.0,4.476190476190476,2.9377517743213675,0.9047619047619048,0.8571428571428571,0.47619047619047616,0.19047619047619047,0.19047619047619047,0.047619047619047616,0.19047619047619047,0.14285714285714285,0.0,1.0,0.52,0.047619047619047616,9.209473684210526,0.0,0.09523809523809523,0.475,0.53125,0.003176326397806406,0.7364370226860046,0.0010358277941122651,0.005826168227940798,0.013690079562366009,0.006950841285288334,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,The food is also outstanding and is served quite quickly.,explicit,True,True,True,Correct,11.0,1.0,4.363636363636363,2.7059774665704035,0.9090909090909091,0.8181818181818182,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.2727272727272727,0.0,1.0,0.5454545454545454,0.09090909090909091,4.830000000000002,0.0,0.0,0.41666666666666663,0.6875,0.0077563123777508736,0.552749752998352,0.0016073021106421947,0.002650211798027158,0.009642966091632843,0.07104446738958359,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"The food is average: breakfast food, soups, salads, sandwiches, etc.",explicit,True,True,True,Correct,16.0,1.0,3.6875,2.8878787630369804,0.75,0.625,0.125,0.375,0.375,0.0625,0.0625,0.0,0.0,1.0,0.125,0.0625,10.73,0.0,0.0,-0.15,0.39999999999999997,0.007054485846310854,0.15448787808418274,0.0028730055782943964,0.007758628111332655,0.12915422022342682,0.018221300095319748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,The food is delicious and the bar has a great vibe.,explicit,True,True,True,Correct,12.0,1.0,3.4166666666666665,2.0190069065976197,1.0,1.0,0.5,0.08333333333333333,0.25,0.16666666666666666,0.16666666666666666,0.0,0.0,1.0,0.5,0.08333333333333333,2.645454545454548,0.0,0.0,0.9,0.875,0.0021561277098953724,0.8776097893714905,0.0016136150807142258,0.004065314773470163,0.033220697194337845,0.0032528964802622795,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"The food is good, the teriyaki I recommend.",explicit,True,True,True,Correct,10.0,1.0,3.6,2.6907248094147422,1.0,1.0,0.4,0.2,0.2,0.2,0.1,0.0,0.1,1.0,0.4,0.1,6.705000000000002,0.0,0.0,0.7,0.6000000000000001,0.0029164974112063646,0.7898423075675964,0.0013911575078964233,0.004736994858831167,0.023295871913433075,0.004750277381390333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"The food is great (big selection, reasonable prices) and the drinks are really good.",explicit,True,True,True,Correct,18.0,1.0,3.9444444444444446,2.5706078447242833,1.0,1.0,0.2777777777777778,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.05555555555555555,0.0,1.0,0.3333333333333333,0.05555555555555555,7.570000000000004,0.0,0.0,0.425,0.5125,0.00194612389896065,0.9300300478935242,0.0005552541115321219,0.003133769379928708,0.0063077714294195175,0.005047687795013189,1.0,0.0,1.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,The food is great and the milkshakes are even better!,explicit,True,True,True,Correct,11.0,1.0,4.0,2.2962419891481978,1.0,1.0,0.45454545454545453,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.0,1.0,0.5454545454545454,0.09090909090909091,3.650000000000002,0.0,0.0,0.7125,0.625,0.00456634908914566,0.7922070622444153,0.0011422100942581892,0.004594250116497278,0.012918742373585701,0.01680460199713707,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
