dataset,subdataset,sentence,flag,Bert,BiGRU,BiLSTM,Distilbert,GRU,LSTM,RNN,Roberta,Smallbert,Status
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Dokebi gives Williamsburg the right one-two punch of classic Korean food and fusion twists like pork belly tacos.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"Don't get me started on the margaritas, either.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"Each time we've been, the front of house staff (not the waiters - they're fantastic - but the people who greet and seat you) has been so hideous to us that were it not for the exceptional fish dishes I would never return. ",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Easily the worst stir-fried squid I've ever tasted.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"Even though the place is not beautiful, the food speaks for itself.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Everyone raved about the atmosphere (elegant rooms and absolutely incomparable views) and the fabulous food!,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"Everyone seemed generally happy with their food, except my brother who had the grilled Mahi Mahi, seemingly drenched in Grapfruit Juice! ",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Everyone was smiling so that made me feel welcome.,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Everything on the menu is great. ,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Excellent food for great prices,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"Excellent food, although the interior could use some help.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"Excellent sashimi, and the millennium roll is beyond delicious.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Fabulous food - if the front of house staff don't put you off – ,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Food was OK.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"Food was amazing - I love Indian food and eat it quite regularly, but I can say this is one of the best I've had.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"For a restaurant with such a good reputation and that is usually so packed, there was no reason for such a lack of intelligent customer service.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"For desserts, we tried the frozen black sesame mousse (interesting but not extraordinary) and matcha (powdered green tea) and blueberry cheesecake, which was phenomenal.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,For each course we waited over 1/2 hour to 45 minutes and were never offered a drink.,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,For starters they delivered us someone else's order.,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"Fresh, mind blowing flavors.",implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Good Food,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Great Hot Dogs!,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Great Indian Food!,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Great Indian food,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Great food!,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Great food.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"Great, original taste.",implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Gross food – Wow-,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Had no flavor and the staff is rude and not attentive.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Hands down the best pizza on the planet.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Helpful service and average price per dish $10.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Here the hot dog is elevated to the level of a real entree with numerous variations available.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Highly recommend it!,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"However, once I received my predictably mediocre order of what Dokebi thinks passes as Korean fair, (sometimes you have to settle when it's your only option), I got through about half my kimchee before I found a piece of random lettuce accompanied by a far more disgusting, slimy, clearly bad piece of fish skin.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"However, our $14 drinks were were horrible!",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,I asked for a menu and the same waitress looked at my like I was insane.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"I believe there were 2 shrimp in the ""salt encrusted shrimp"" appetizer. ",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,I book a gorgeous white organza tent which included a four course prix fix menu which we enjoyed a lot.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"I can't believe that it was, but please put the bag down before delivering food!",implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,I can't remember the last time I had such gross food in New York.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,I couldn't even enjoy the mashed potatoes because it was hidden completely under the chicken and spinach.,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"I couldn't ignore the fact that she reach over the plate of one of my friends, who was in mid bite, to clear the table.",implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,I do not recommend.,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"I don’t usually visit the same establishment more than once, what more twice, but I’ll come to Zenkichi anytime for a quiet, unhurried and memorable dinner.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"I go out to eat and like my courses, servers are patient and never rush courses or force another drink.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,I had fish and my husband had the filet - both of which exceeded our expectations.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,I had the Lamb special which was perfect.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,I had the Thai style Fried Sea Bass...which was very good. ,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"I have worked in restaurants and cook a lot, and there is no way a maggot should be able to get into well prepared food.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"I highly recommend the fish tacos, everything else was ok.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,I highly recommend this beautiful place.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,I literally just got back home after visiting Casa La Femme and was so offended by my visit felt it necessary to try and warn other diners who value their money and time.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,I love it.,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,I love this place,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"I must say I am surprised by the bad reviews of the restaurant earlier in the year, though.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,I never write on these sites but this restaurant is def worth commending!,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"I paid just about $60 for a good meal, though :)",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"I picked the Grilled Black Cod as my entree, which I absolutely devoured while someone commented that the Grilled Salmon dish was better.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,I recommend this place to everyone.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,I think the pizza is so overrated and was under cooked.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"I took one bite from the $24 salmon, and I have never, in the 17 years I have been going to restaurants tasted salmon as fishy, as dry, and as bland as the one in Flatbush Farms.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,I took one look at the chicken and I was appalled.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,I tried a couple other dishes but wasn't too impressed.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,I was looking for banana tempura for dessert and they dont have.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,I was speechless by the horrible food.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,I wasn't here for the pizza so I can't comment on that yet but what I had was very good.,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,I will NEVER return.,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,I'd definitely go back again.,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,I'll be back for sure.,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"I'll being with a couple of positives: cool decor, good pita and hummus, and grilled octopus that was actually pretty tasty.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"I'm a friendly person, so I wouldn't mind had she not been so nasty and gotten so personal. ",implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,I've enjoyed 99% of the dishes we've ordered with the only exceptions being the occasional too-authentic-for-me dish (I'm a daring eater but not THAT daring).,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,If I could give 0 stars I would do so for this place.,explicit,True,True,True,True,True,True,True,True,True,Correct
