"target"	"tweet"	"domain"	"stance"
"ANTM_CI"	"How to use LTV to determine how much $ toward customer acquisition + how to optimize $. https://t.co/1NqmSt5FE4 https://t.co/ht5Whz8VtD"	"healthcare"	"unrelated"
"CVS_AET"	"#CVS-Aetna Deal Could Heighten Experiential Retail https://t.co/VPL5Vtot7F @viewthespace #retail #cre @jll"	"healthcare"	"comment"
"ANTM_CI"	"Leaders from Cigna have turned down a $53.8 billion bid by Anthem to take over its business http://t.co/1ipeQzygiX"	"healthcare"	"refute"
"ANTM_CI"	"BREAKING: Anthem-Cigna antitrust trial will resume at 10 a.m. on Jan. 3 (not 9:30, as previously scheduled)"	"healthcare"	"comment"
"AET_HUM"	"Advocates Call On Insurance Commissioner To Reconsider Aetna-Humana Merger #CTNewsJunkie https://t.co/nnzPtd2R32 https://t.co/iN2MDLhtjj"	"healthcare"	"comment"
"CI_ESRX"	"BIG news today: Express Scripts to acquire eviCore for $3.6 billion https://t.co/gsSSsMZOoW $ESRX"	"healthcare"	"support"
"ANTM_CI"	"""Anthem, which is still seeking federal approval for its $54 billion acquisition of Cigna..."" 🙄 I'm sure that's jus… https://t.co/Ll00qSv6ba"	"healthcare"	"comment"
"CVS_AET"	"Why the #CVS-#Aetna deal made the #business world stand up and take notice (hint: it's not just about the Benjamins… https://t.co/0DWsit5STd"	"healthcare"	"comment"
"CVS_AET"	"CVS agrees to buy Aetna in $69 billion deal that could shake up health-care industry https://t.co/TPzjAfCEmR"	"healthcare"	"support"
"AET_HUM"	"Physician groups ask Florida attorney general to block Aetna-Humana merger https://t.co/JDDlY9tnDu via @HC_Finance"	"healthcare"	"refute"
"AET_HUM"	"#Aetna’s $37 billion acquisition of Humana challenged by DOJ - antitrust lawsuit pending #occupy #healthcare   https://t.co/5Jf0V073xW"	"healthcare"	"support"
"AET_HUM"	"Reports says U.S. officials are set to block the Aetna-Humana deal https://t.co/q85ejgsTSA  | @christopherotts https://t.co/rHUVnCWdvW"	"healthcare"	"refute"
"AET_HUM"	"Four health insurers that stand to benefit from the appeal of Obamacare: https://t.co/YFkwH0YvQZ $AET $HUM $ANTM $CI https://t.co/TuxnPVzDVi"	"healthcare"	"unrelated"
"AET_HUM"	"If Anthem-Cigna and Aetna-Humana deals go through, it could mean more innovation, which could mean lower costs. http://t.co/kXCnQZp8Gd"	"healthcare"	"comment"
"AET_HUM"	"Doctor Pay Eclipses $240,000 As Value-Based Model Boosts Primary Care http://t.co/nxyk9afAkb via @forbes #ACA @MGMA $AET $HUM"	"healthcare"	"unrelated"
"ANTM_CI"	"Hall Co., Georgia Commission approves #construction bid for CI, for now. http://t.co/8yPmF2xMie"	"healthcare"	"unrelated"
"CVS_AET"	"CVS, Aetna merger: What it means for you   https://t.co/34YkUPtQ32"	"healthcare"	"comment"
"AET_HUM"	"The Wall Street Journal reported that $AET had made a bid for Humana $HUM."	"healthcare"	"support"
"ANTM_CI"	"Anthem, Cigna in new round of talks, source says: http://t.co/ZufULWTz9t #Anthem #Cigna"	"healthcare"	"support"
"ANTM_CI"	"Growing straight a x number in agreement with the global anthem sms bevel: cLWfeBzWB"	"healthcare"	"unrelated"
"AET_HUM"	".@louisvillemayor Fischer: This is a complicated legal process that has to be reviewd by the DoJ, all 50 states. #Aetna #Humana"	"healthcare"	"unrelated"
"CVS_AET"	"#CVS Health, #Aetna should integrate while federal court decision is pending, Justice Department says via… https://t.co/pi34kYBSS4"	"healthcare"	"unrelated"
"ANTM_CI"	"How is the EU being 'reformed' by this deal? Its policy of ever closer union, one anthem, army, flag, financial integration, tax- unchanged."	"healthcare"	"unrelated"
"AET_HUM"	"Did anyone really think the Justice Department would let Aetna acquire Humana?"	"healthcare"	"comment"
"ANTM_CI"	"Analyst: Humana possible acquisition target of Anthem, Cigna https://t.co/KHkvQmSQ1M"	"healthcare"	"unrelated"
"ANTM_CI"	"JUST IN: Cigna has ""exercised its right to terminate the proposed merger agreement with Anthem."""	"healthcare"	"refute"
"CVS_AET"	"Srei to finance Tata Motors CVs: Agreement signed.
Srei Equipment Finance Ltd., a wholly-owned subsidiary of Srei I… https://t.co/vh9EGHJuQp"	"healthcare"	"unrelated"
"AET_HUM"	"YES WE ARE OPEN AT NIGHT
We See Tricare, Blue Cross, AETNA, HUMANA almost any insurance

for Kids at night

Free... https://t.co/enGtWCvf3u"	"healthcare"	"unrelated"
"ANTM_CI"	"http://t.co/IT1aCXmNFQ : .@AnthemInc scored big Q2 profit, preps for @Cigna acquisition.… http://t.co/13UAV0GTZ7 http://t.co/zdcSsNel2F"	"healthcare"	"comment"
"CVS_AET"	"All systems go for @CVSHealth to finish up its $68B buyout of insurance giant @Aetna. Deal expected to close Wednesday. #NEBiz"	"healthcare"	"support"
"ANTM_CI"	"#MARKETNEWS The Wall Street Journal: Anthem and Cigna are pretty hostile for two companies that want to merge: DOJ https://t.co/Bus3otjgKe"	"healthcare"	"refute"
"ANTM_CI"	"If Anthem/Cigna merge, policies re-underwritten to Anthem, then bye bye OptumRX 10 year Cigna PBM contract-open ball game then"	"healthcare"	"comment"
"AET_HUM"	"$AET: Aetna beats by $0.15, reports revs in-line; guides FY16 EPS, updates on Humana (HUM) acquisition https://t.co/28XT4sKgec"	"healthcare"	"unrelated"
"CVS_AET"	"Could be something $cvs $wba $aet"	"healthcare"	"unrelated"
"ANTM_CI"	"Anthem-Cigna Deal On Track To Win Regulatory Approval? - http://t.co/wU0Qkl1HTQ"	"healthcare"	"comment"
"ANTM_CI"	"US antitrust officials are set to file a suit to block Anthem’s takeover of Cigna &amp; Aetna's merger with Humana
https://t.co/DthCNYIN3r"	"healthcare"	"refute"
"CVS_AET"	"Less choice, higher prices feared in CVS' takeover of health insurer Aetna https://t.co/HmWxe421uE"	"healthcare"	"comment"
"ANTM_CI"	"State @AGJepsen  raises concerns over Anthem-Cigna #merger https://t.co/IlLnfLn77W @hartfordcourant"	"healthcare"	"refute"
"CVS_AET"	"CVS and Aetna had plenty of debt going into the deal, contributing to the enormity of the pair's combined load.... https://t.co/cxhlkvkGVl"	"healthcare"	"comment"
"CVS_AET"	"US: CVS Health Names New Management Structure Following Aetna Deal https://t.co/dilWQlwYxY"	"healthcare"	"comment"
"AET_HUM"	"Aetna Health Insurance Quote - The Right Way To Acquire It at http://t.co/4ckCwY2uBK"	"healthcare"	"unrelated"
"AET_HUM"	"AET Aetna, Inc. Bid Size
http://t.co/CiTWT28Fhi

$AET $VXX $BX $ICLN #AET #pennystocks #stockmarket"	"healthcare"	"unrelated"
"AET_HUM"	"#healthcare #soap #opera Aetna-Humana deal almost didn't happen http://t.co/6rnTcZUlP5 via @modrnhealthcr"	"healthcare"	"comment"
"CVS_AET"	"Better start by not ripping folks off on copay. Wife takes a drug that at CVS she has a $50.00 copay (had to move t… https://t.co/cb7lwYWK6e"	"healthcare"	"unrelated"
"AET_HUM"	"New York regulator 'conditionally' approves Aetna-#Humana merger; with 90% of required state... Read more: https://t.co/u3pnOyHxYS $HUM"	"healthcare"	"support"
"ANTM_CI"	"Like, in the middle of their CONSUME CONFORM ACQUIRE festival, they're playing a Communist anthem. I like that. Properly subversive"	"healthcare"	"unrelated"
"AET_HUM"	"CEO Mark Bertolini: Aetna, Humana starting early to align cultures https://t.co/oVfJQUAUQg"	"healthcare"	"support"
"CVS_AET"	"#Pharmacy giant CVS and insurer Aetna just merged, and other #mergers are in the works. How will that affect nephro… https://t.co/PDXoaQq3YI"	"healthcare"	"support"
"ANTM_CI"	"Virginia Insurance Bureau Opposes Anthem-Cigna Marriage #fintech #insurance https://t.co/4MqBC3525r https://t.co/KOW87TZX4o"	"healthcare"	"refute"
"CVS_AET"	"@jaketapper Aetna dropping out of Obamacare cuz Fed Court stopped their acquisition of Humanna-check Aetna's profits 2012-2017"	"healthcare"	"unrelated"
"ANTM_CI"	"I wonder if this breach is covered under the ""Private information sharing"" clauses of the Anthem agreement."	"healthcare"	"unrelated"
"ANTM_CI"	"#LBR #LBO #Infrastructure Summit 2015  Build #Infrastructure Build Growth  October 2015 http://t.co/LoNrOMW5dS"	"healthcare"	"unrelated"
"ANTM_CI"	"ICYMI: #Anthem may be ready to make an acquisition
 http://t.co/6vaDpWSmzg"	"healthcare"	"comment"
"CVS_AET"	"#Aetna, @UPMC_Pinnacle expand care agreement https://t.co/CXVur1up4R #healthcare"	"healthcare"	"unrelated"
"CVS_AET"	"@CBSThisMorning CVS is now handling 2018 prescrip drugs for BCBS.  Got rid of Express Scripts which was awful.  But… https://t.co/JdYRDsZEfa"	"healthcare"	"unrelated"
"CVS_AET"	"From @HCInformatics: One Expert Looks at the CVS/Aetna Combination through the Broader Lens of Health Industry Chan… https://t.co/wQUMYneUM1"	"healthcare"	"comment"
"ANTM_CI"	"AMA asks DOJ to block Anthem-Cigna and Aetna-Humana insurance mergers https://t.co/PgnX57Db5d via @business"	"healthcare"	"refute"
"ANTM_CI"	"ABX Barrick Gold Corp. Bid Size
https://t.co/pTTfE450NZ

$ABX $PG $LAKE $CI #ABX #stockmarket #stock"	"healthcare"	"unrelated"
"ANTM_CI"	"Antitrust Regulators Concerned About an Anthem-Cigna Merger - U.S. antitrust regulators have privately expresse... https://t.co/xkzjaTNAH3"	"healthcare"	"refute"
"CVS_AET"	"Aetna whistleblower accuses CVS of false claims, unsealed lawsuit reveals https://t.co/8aDYVDoksk via @FierceHealth #healthcare"	"healthcare"	"unrelated"
"AET_HUM"	"Aetna to acquire Humana, too early to know how it will affect #healthcare providers, insurers &amp; employees in #AZ http://t.co/n3ieribVLq"	"healthcare"	"comment"
"ANTM_CI"	"#live 2 TIX The Gaslight Anthem / Jimmy eat world 9/12 GA floor / Philadelphia, PA:  $39.99 (1 Bid)End Date: F... http://t.co/DpMEEcuHhM"	"healthcare"	"unrelated"
"ANTM_CI"	"[scikit-learn] https://t.co/CnnwMTQGsw Andreas Mueller - Merge pull request #5578 from waterponey/circleCI_push

[MRG]Circle ci push"	"healthcare"	"unrelated"
"AET_HUM"	"NEW C.A.P HUM-1 Hydroponic Climate Humidity Dehumidifier Controller w/ 2 Outlets - Bid Now… https://t.co/Rinr26k39z https://t.co/OpZMYncS6P"	"healthcare"	"unrelated"
"AET_HUM"	"With New York's greenlight, Aetna/Humana merger has 90% states approval - https://t.co/hdNvyHct4z"	"healthcare"	"support"
"CVS_AET"	"INTRIGUE!
ICYMI:
Aetna and CVS were talking with other companies before striking their massive deal https://t.co/tq5kG1UE6g"	"healthcare"	"comment"
"ANTM_CI"	"D.C. Circuit Affirms Decision Blocking Anthem's Acquisition of Cigna https://t.co/11tOP6Eats"	"healthcare"	"refute"
"CVS_AET"	"Here are some takeaways from @Aetna's Dr. Harold Paz on the $CVS $AET merger from day two of the #AVIAnetworksummit https://t.co/onf8ue6WxD"	"healthcare"	"comment"
"CVS_AET"	"Deal Makers Brace for Ruling in AT&amp;T-Time Warner Case --
""Disney’s offer to buy 21st Century Fox. CVS’s bid for Aet… https://t.co/GT80QJf8Tp"	"healthcare"	"comment"
"AET_HUM"	"FOLD Amicus Therapeutics, Inc. Bid
http://t.co/3hhPK6RFh2

$FOLD $PPCH $HUM $SCTY #FOLD #stock #stockmarket"	"healthcare"	"unrelated"
"CVS_AET"	"NYDFS Public Hearing on Aetna/CVS Addresses Concerns and Possible Conditions. #mergers #cvs #aet #insurance
https://t.co/f1B3kRcFB6"	"healthcare"	"comment"
"ANTM_CI"	"NYT: U.S. Sues to Block Anthem-Cigna and Aetna-Humana Mergers: The Justice Department contends that allowing ... https://t.co/jOjfnT0SFr"	"healthcare"	"refute"
"CI_ESRX"	"Cigna-Express Scripts deal needs oversight in Congress, Democrat says. Via Modern Healthcare https://t.co/CmWSc7ycKO"	"healthcare"	"comment"
"CVS_AET"	"After the merger with Aetna, #CVS is transforming into a concept -not just a store. It is trying to revolutionize t… https://t.co/mxmAC7pUWs"	"healthcare"	"comment"
"ANTM_CI"	"WSJ reports Humana considering takeover offers from Cigna and Aetna http://t.co/KbsRkQKBMC"	"healthcare"	"support"
"CVS_AET"	"CVS Health beats 1Q expectations, works to close Aetna deal - https://t.co/u7HN7IkJxr - @washtimes"	"healthcare"	"support"
"AET_HUM"	"Aetna Inc Places Acquisition Bid For Humana: Humana had hired Goldman Sachs to help it ignite acquisition inte... https://t.co/po3S3ll8Q1"	"healthcare"	"support"
"ANTM_CI"	"Put an anthem on and takeover Tuesday like you love ILoveMakonnen. 

#saavlife"	"healthcare"	"unrelated"
"AET_HUM"	".@Aetna EVP: 'We Can Make Humana's Commercial Lines Better' http://t.co/EhUH5MvVDi #Acquisition"	"healthcare"	"comment"
"ANTM_CI"	"Bleacher Report - Chelsea Transfer News: Filipe Luis Bid Improved, Marcos Rojo Also Targeted http://t.co/9f1T0fAOqr #CI"	"healthcare"	"unrelated"
"ANTM_CI"	"While Anthem Seeks To Extend Merger Deadline, SEC Filing  Shows Cigna Keeping Options Open https://t.co/vU7AWHlzMU $AET $ANTM $CI $HUM"	"healthcare"	"comment"
"CVS_AET"	"Aetna is in co-hoots with CVS so filling prescriptions at a local store is not allowed due to being out of net work."	"healthcare"	"comment"
"CVS_AET"	"The #AMA issued a press release this past Tuesday (6/19) calling for #regulators to block the #CVSAetna #merger, ci… https://t.co/BXznDGOSY9"	"healthcare"	"refute"
"ANTM_CI"	"gateway m285 c2d 1.66ghz 1gb 40gb combo win 7 touchscreen 2 n 1 laptop tablet ci - Bid Now… https://t.co/JzPFSnq3sS https://t.co/qn7uQHjQZ2"	"healthcare"	"unrelated"
"ANTM_CI"	"Apparently relations between Anthem &amp; Cigna continue to erode. DOJ wants docs detailing contract breach accusations: https://t.co/BDrgwWFcWQ"	"healthcare"	"refute"
"AET_HUM"	"Aetna’s $37B Humana Acquisition Has Providers Wary http://t.co/0w9OMRzj5K"	"healthcare"	"comment"
"ANTM_CI"	"Time to takeover the streets again... #5starhero 2016 saints anthem gone be a classic... Who ready????"	"healthcare"	"unrelated"
"CI_ESRX"	"As Express Scripts Holding Co $ESRX Stock Price Declined, Thomas Story &amp; Son Decreased Its Holding by $557,175; Cig… https://t.co/rZiVT3trsC"	"healthcare"	"unrelated"
"AET_HUM"	"3Novices:Antitrust Showdown Next After Aetna, Humana Shareholders Approve Merger https://t.co/ffx6klel3s Shareholders of Aetna (AET) and H…"	"healthcare"	"comment"
"AET_HUM"	"Aetna Agrees to Acquire Humana for $37 Billion in Cash and Stock http://t.co/GRpSg40WNj $AET $HUM"	"healthcare"	"support"
"CVS_AET"	"#CVS-#Aetna merger appears to be headed for completion: Federal antitrust regulators gave the mammoth $68 billion h… https://t.co/64wKIjCDel"	"healthcare"	"support"
"ANTM_CI"	"Electronics | @Melexis_Sensors signs agreement with Sony to expand time-of-flight offering http://t.co/shgmtcjylv http://t.co/lx7y4IiQ6F"	"healthcare"	"unrelated"
"CVS_AET"	"TTA’s Week: an AI-powered robot health manager, CVS’ $40bn bond sale for Aetna https://t.co/hrLVFafQQf @deetelecare"	"healthcare"	"comment"
"AET_HUM"	"$HUM Hearing DealReporter with cautious comments (DOJ doubt health insurance mergers $AET $HUM)"	"healthcare"	"comment"
"CVS_AET"	"Last month, Justice Department antitrust enforcers cleared CVS’s nearly $70 billion deal to buy Aetna after the com… https://t.co/YKtKZm5tK3"	"healthcare"	"comment"
"ANTM_CI"	"My mom be the bid 😂😂😂"	"healthcare"	"unrelated"
"CVS_AET"	"@Aetna's CEO on CBS talking about the CVS merger &amp; how that'll bring healthcare choices to people in poor zip codes… https://t.co/wHexXoHYMo"	"healthcare"	"comment"
"CVS_AET"	"@chrissyfarr Maybe not a pure coincidence with the timing of the rumor that CVS may be acquiring Aetna?"	"healthcare"	"comment"
"ANTM_CI"	"#WISeKey and #CenturyLink Sign Collaboration Agreement to Explore Analytics #Cybersecurity https://t.co/mHPTz7eAdp"	"healthcare"	"unrelated"
"CVS_AET"	"CVS, Aetna Merger May Face Antitrust, Consumer Protection Issues https://t.co/q7L0qHW6VD"	"healthcare"	"refute"
"AET_HUM"	"States challenge the $AET $HUM deal - http://t.co/SE5l8jOyWP"	"healthcare"	"refute"
"AET_HUM"	"Does this pile of garbage understand how the economy works?  Explain the Anthem-Cigna and Aetna-Humana mergers."	"healthcare"	"comment"
"AET_HUM"	"RepublicanAmerican - Report: Aetna makes takeover bid for Humana http://t.co/nRkemlRC3r"	"healthcare"	"support"
"ANTM_CI"	"CRC presser: Recent #Anthem, #Cigna, #Aetna, #Humana merger proposals highlight weak community reinvestment records: https://t.co/R6NTZZH4M3"	"healthcare"	"unrelated"
"ANTM_CI"	"What would your anthem be? Tinder swipes right on Spotify integration https://t.co/C5FQX7r4CS"	"healthcare"	"unrelated"
"CVS_AET"	"The Trump admin is set to approve the $CVS - $AET merger, allowing a company that is already fleecing taxpayers bil… https://t.co/bceakynxKy"	"healthcare"	"support"
"CVS_AET"	"CVS + Aetna. Are we sure this adds up? https://t.co/Mj58gZBTB5 My doubts on the deal https://t.co/JmASPK9hhm"	"healthcare"	"comment"
"ANTM_CI"	"German fans applaud our anthem, lovely send-off for Poldi, children bid hero farewell - our fans belch out songs about the Blitz and the IRA"	"healthcare"	"unrelated"
"CVS_AET"	"@realDonaldTrump @business yeah he would say that, it's because a judge wouldn't let Humana and Aetna merge to become a monopoly"	"healthcare"	"unrelated"
"CVS_AET"	"CVS Completes $70 Billion Acquisition of Aetna https://t.co/F2DN5WKxWP"	"healthcare"	"support"
"ANTM_CI"	"Anthem-Cigna merger deal awaits decision by regulators @MarketJane has the details: https://t.co/2CFkxdnhuC #Daybreak8"	"healthcare"	"comment"
"CVS_AET"	"CVS cancels plan to move Aetna headquarters to New York City from Hartford, Conn., after merger https://t.co/7PWJyNSGdB"	"healthcare"	"unrelated"
"ANTM_CI"	"U.S. antitrust regulators have privately expressed concerns about Anthem’s $48 billion proposed acquisition of Cigna https://t.co/PPrDPsSR1z"	"healthcare"	"refute"
"ANTM_CI"	"Thought piece: 5 reasons to back the Anthem-Cigna and Aetna-Humana deals https://t.co/lILXC6Pxsy https://t.co/JE46VZiFmo"	"healthcare"	"comment"
"CVS_AET"	"@notthisgirrl Is this true? I had a feeling CVS/Aetna would be problematic, but wasn't expecting people to lose jobs, damn."	"healthcare"	"comment"
"AET_HUM"	"Judge Has Tough Questions On Closing Day Of Aetna-Humana Trial https://t.co/XN28QQYPmu"	"healthcare"	"refute"
"ANTM_CI"	"Gucci NEW MISMATCH 35.5 / 36 Leather &amp; Coated Canvas Womens Sneakers Shoes ci - Bid Now! O… https://t.co/yMBxxES6CI https://t.co/aXkEjx94Xq"	"healthcare"	"unrelated"
"CI_ESRX"	"Icahn abandons Cigna battle. Tapestry soars on strong Coach results. And Coke invests in a Kobe Bryant-backed sport… https://t.co/I9uN8aPPGT"	"healthcare"	"support"
"CVS_AET"	"Great article about the impact of Epic within the CVS and Aetna Merge https://t.co/I96HoGClyg"	"healthcare"	"comment"
"AET_HUM"	"Scoop from @BillBoyles: DOJ now likely to block Anthem/CIGNA merger, even if states approve.  Aetna/Humana still on track for approval."	"healthcare"	"refute"
"ANTM_CI"	"5:21 PM ETThe Justice Department has filed lawsuit to block the Anthem-Cigna..."	"healthcare"	"refute"
"CI_ESRX"	"Health insurer Cigna to buy Express Scripts in $67 billion deal https://t.co/1lJVZyd2AV"	"healthcare"	"support"
"AET_HUM"	"Business News Roundup, June 21: A California regulator is approving Aetna’s proposed acquisition of rival hea... https://t.co/6EcJC0lpeW"	"healthcare"	"support"
