dataset,subdataset,sentence,flag,Bert,Distilbert,Roberta,Status
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,The staff is very sharp and they look good too.,explicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,The staff members are extremely friendly and even replaced my drink once when I dropped it outside.,explicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,The staff should be a bit more friendly.,explicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,The staff was extremely friendly and pleasant.,explicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,The steak melted in my mouth.,explicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,The sushi is always fresh and yummy and the menu is pretty varied.,explicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,The sushi is reasonably priced and fresh.,explicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,The traditional Italian items are great - cheap and served in a cozy setting.,explicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"The unattractive lighting made me want to gag, the food was overpriced, there was the most awful disco pop duo performing-and my escargot looked like it might crawl off the plate.",explicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,The unfortunate lady next to us thought she had ordered a salad (including asking for salad dressing) and was instead given a quesedilla.,explicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,The wait staff was loud and inconsiderate.,explicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,The wait staff was very attentive and polite.,explicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,The waiters ALWAYS look angry and even ignore their high-tipping regulars.,explicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,The waiters are very friendly and helpful and if you frequent they will remember you.,explicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"The waiters were very professional, courteous and attentive.",explicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"The waitstaff is solicitous and friendly and always seems glad to see us, and the food is wonderful, if not stunningly creative.",explicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,The whole experience was satisfying.,implicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"The wine list is extensive, well priced and covers alot of regions.",explicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"The wine list was superb, our tapas delightful, and the quiet atmosphere perfect for good conversation.",explicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,Their duck here is also absolutely delicious.,explicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"Their twist on pizza is heatlhy, but full of flavor.",explicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"Then they somehow made a dry and burnt crust, around a raw and cold inside.",explicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"There are many french bistros in the midtown area, and I wholheartedly recommend this one.",implicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"There are numerous shavue restaurants in LA, but few out here.",implicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,There's candlelight and music.,explicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,They also have a great assortment of wraps if your not in the mood for traditional Mediterranean fare.,explicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,They are located off the beaten path but are certainly worth the trip.,implicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,They are served on Focacchia bread and are to die for.,explicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,They bring a sauce cart up to your table and offer you up to 7 or 8 choices of sauces for your steak (I tried them ALL).,explicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,They have a very good chicken with avocado and good tuna as well.,explicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,They have an excellent selection (the rolls with crab are really great).,explicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,They have homemade pastas of all kinds -- I recommend the gnocchi -- yum!,explicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,They have very quick service which is great when you don't have much time.,explicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,They have wheat crusted pizza made with really fresh and yummy ingredients.,explicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,They specialize in smoothies and fresh juices.,explicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"They were dry, stale and pretty flavorless.",implicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"Thick fries, meaty chili and stuffed baked potatoes round out a menu that includes a cool, ultra-thick chocolate Frosty.",explicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"This bar has it all - great drinks, cool atmosphere, excellent service and delicious food.",explicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,This diamond in the ruff is definitely worth my 10-minute walk from the 6 train.,implicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"This is a nice sushi restaurant in Brooklyn that's located on 86 street, right underneath the train station.",implicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,This is a real gem of a place.,implicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,This is definitely one of the places that I have continued to come back to over the years.,implicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,This is the best unknown restaurant in and around New York.,implicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,This made it obvious that the food wasn't cooked fresh; it was obviously made before hand and then reheated.,explicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"This place doesn't get the publicity that Sylvias Soul Food restaurant does, but it should.",implicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"This place has beautiful sushi, and it's delicious CHEAP. ",explicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,This place has been around for a few years.,implicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,This place is average... at best.,implicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"This place is classy, chic, the service is warm and hospitable, and the food is outstanding.",explicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,This place was the worst.,implicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,Tiny restaurant with very fast service.,explicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"To be fair, the food still is good and the service is quick and attentative even though its usually very busy.",explicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"To the owners; good job guys, this place is a keeper!",explicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,Try the homemade breads.,explicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"Try the ribs, sizzling beef and couple it with coconut rice.",explicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,Two wasted steaks -- what a crime!,explicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"Unfortunately, we chose this spot for lunch as we had done a lot of walking and ended up at the South St Seaport.",explicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,WE ENDED UP IN LITTLE ITALY IN LATE AFTERNOON.,implicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,Waiters are very friendly and the pasta is out of this world.,explicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,Was her Monday for lunch - was working on a film in the area - and found this rare jewel.,explicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,Way too much money for such a terrible meal.,explicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,We ended up having to just leave because we were essentially being ignored by the wait staff--even though the rest of the restaurant was largely empty.,explicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,We had our Christmas party at Dos Caminos and it was wonderful.,implicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"We had tons of great food, wine, and desserts.",explicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,We live in the neighborhood and have been going there twice a week since the day they first opened.,implicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"We love it, and took buses and cabs to get there.",implicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,We loved it and will go back!,implicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,We ordered lamb which was perfectly cooked and tasted awesome.,explicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"We recently spent New Year's Eve at the restaurant, and had a great experience, from the wine to the dessert menu.",explicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"We requested they re-slice the sushi, and it was returned to us in small cheese-like cubes.",explicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,We were seated next to a couple whose kitchen was being renovated and we agreed since we're all foodies who eat out a lot - that this wasn't a place we'd return to.,implicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,We were there March 7 and found Maison very nice.,implicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,We'd walked by it dozens of times and finally settled on a Monday night.,implicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,We'll definitly be back again!,implicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,We've always gotten amazing service and we love the food.,explicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"Well, it happened because of a graceless manager and a rude bartender who had us waiting 20 minutes for drinks, and then tells us to chill out.",explicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,Went there for a special celebration.,implicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"What a difference, the service was very comforting and the food was better than average, but what really standed out was such a dynamic and extensive beer list.",explicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,What a pleasant surprise!,implicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,Whatever the reason it is definitely the place to be.,implicit,True,True,True,Correct
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"When the dish arrived it was blazing with green chillis, definitely not edible by a human.",explicit,True,True,True,Correct
